application_number,foreign_parent_id,foreign_parent_date,parent_country_code,parent_country
08698248,P 8-32344,1996-02-20,JP,JAPAN
08698248,P 7-208736,1995-08-16,JP,JAPAN
08698249,4-98088,1992-04-17,JP,JAPAN
08698253,3-276592,1991-09-28,JP,JAPAN
08698254,9401732-4,1994-05-19,SE,SWEDEN
08698257,95-25966,1995-08-22,KR,REPUBLIC OF KOREA
08698258,107921/1996,1996-04-26,JP,JAPAN
08698258,217866/1995,1995-08-25,JP,JAPAN
08698259,7-214488,1995-08-23,JP,JAPAN
08698260,7-217107,1995-08-25,JP,JAPAN
08698261,7-219020,1995-08-28,JP,JAPAN
08698262,195 31 144.2,1995-08-24,DE,GERMANY
08698265,8-183788,1996-07-12,JP,JAPAN
08698265,7-303077,1995-11-21,JP,JAPAN
08698268,95-24930,1995-08-14,KR,REPUBLIC OF KOREA
08698271,198470/1993,1993-08-10,JP,JAPAN
08698272,UM.HEI 5-29642,1993-05-10,JP,JAPAN
08698272,UM.HEI 4-67950,1992-09-04,JP,JAPAN
08698272,P.HEI 5-56503,1993-02-22,JP,JAPAN
08698272,UM.HEI 4-67951,1992-09-04,JP,JAPAN
08698272,UM.HEI 4-93399,1992-12-29,JP,JAPAN
08698272,P.HEI 5-77414,1993-03-12,JP,JAPAN
08698272,P.HEI 5-77413,1993-03-12,JP,JAPAN
08698273,6-56059,1994-03-25,JP,JAPAN
08698273,6-326662,1994-12-28,JP,JAPAN
08698280,195 30 227.3,1995-08-17,DE,GERMANY
08698287,6-207756,1994-08-31,JP,JAPAN
08698287,6-137120,1994-06-20,JP,JAPAN
08698287,5-284714,1993-11-15,JP,JAPAN
08698292,PCT/JP94/01037,1994-06-27,WO,WORLD INTELLECTUAL PROPERTY ORGANIZATION (WIPO) (INTERNATIONAL BUREAU OF)
08698292,277490,1993-10-07,JP,JAPAN
08698292,189139,1993-06-30,JP,JAPAN
08698292,243865,1993-09-03,JP,JAPAN
08698293,5-157943,1993-06-03,JP,JAPAN
08698293,5-85359,1993-03-19,JP,JAPAN
08698293,5-93714,1993-03-29,JP,JAPAN
08698293,5-202684,1993-07-23,JP,JAPAN
08698299,P 43 38 117.0,1993-11-08,DE,GERMANY
08698309,P07-234648,1995-08-22,JP,JAPAN
08698310,HEI. 7-217976,1995-08-25,JP,JAPAN
08698311,7-208839,1995-08-16,JP,JAPAN
08698312,6-043993,1994-03-15,JP,JAPAN
08698320,95 09945,1995-08-21,FR,FRANCE
08698321,P08-030842,1996-02-19,JP,JAPAN
08698328,7-232009,1995-08-17,JP,JAPAN
08698331,195 30 032.7,1995-08-16,DE,GERMANY
08698335,7-352196,1995-12-28,JP,JAPAN
08698335,8-099529,1996-03-29,JP,JAPAN
08698348,7-232736,1995-09-11,JP,JAPAN
08698349,5-190149,1993-07-05,JP,JAPAN
08698362,95-25125,1995-08-16,KR,REPUBLIC OF KOREA
08698368,95-25459,1995-08-18,KR,REPUBLIC OF KOREA
08698372,95-25458,1995-08-18,KR,REPUBLIC OF KOREA
08698375,7-208885,1995-08-16,JP,JAPAN
08698383,95-29932/1995,1995-09-14,KR,REPUBLIC OF KOREA
08698383,95-25838/1995,1995-08-22,KR,REPUBLIC OF KOREA
08698387,7-209573,1995-08-17,JP,JAPAN
08698389,HEI-6-319825,1994-12-22,JP,JAPAN
08698390,9516792.0,1995-08-16,GB,UNITED KINGDOM
08698391,95-25229,1995-08-17,KR,REPUBLIC OF KOREA
08698397,02 468/93-0,1993-08-17,CH,SWITZERLAND
08698399,95203252.2,1995-11-27,EP,EUROPEAN PATENT OFFICE (EPO)
08698400,208681/1995,1995-08-16,JP,JAPAN
08698403,7-209693,1995-08-17,JP,JAPAN
08698406,210320/1995,1995-08-18,JP,JAPAN
08698406,228967/1995,1995-09-06,JP,JAPAN
08698415,92105901.0,1992-04-06,EP,EUROPEAN PATENT OFFICE (EPO)
08698416,19530386.5,1995-08-18,DE,GERMANY
08698423,3-224439,1991-09-04,JP,JAPAN
08698423,3-224435,1991-09-04,JP,JAPAN
08698424,207936/95,1995-08-15,JP,JAPAN
08698425,8-194488,1996-07-24,JP,JAPAN
08698425,7-209543,1995-08-17,JP,JAPAN
08698429,VI94A000085,1994-05-31,IT,ITALY
08698432,GM 451/95,1995-08-18,AT,AUSTRIA
08698433,141451/1991,1991-05-17,JP,JAPAN
08698436,P07-209796,1995-08-17,JP,JAPAN
08698437,97808/95,1995-03-30,JP,JAPAN
08698437,256464/1995,1995-10-03,JP,JAPAN
08698440,215552/1995,1995-08-24,JP,JAPAN
08698447,195 32 185.5,1995-08-31,DE,GERMANY
08698450,95 17829.9,1995-09-01,GB,UNITED KINGDOM
08698451,HEI 7-258185,1995-09-11,JP,JAPAN
08698452,233276/1995,1995-08-18,JP,JAPAN
08698453,P.HEI.7-235473,1995-09-13,JP,JAPAN
08698454,7-251776,1995-09-04,JP,JAPAN
08698455,248682/1995,1995-09-01,JP,JAPAN
08698456,HEI 7-258185,1995-09-11,JP,JAPAN
08698457,7-209451,1995-08-17,JP,JAPAN
08698458,7-232016,1995-08-17,JP,JAPAN
08698460,7-210704,1995-08-18,JP,JAPAN
08698464,9314166.1,1993-07-08,GB,UNITED KINGDOM
08698464,PCT/GB93/02594,1993-12-17,US,UNITED STATES OF AMERICA
08698464,9304248.9,1993-03-03,GB,UNITED KINGDOM
08698464,9226522.2,1992-12-19,GB,UNITED KINGDOM
08698466,03-359358,1991-12-27,JP,JAPAN
08698467,HEI-05-268125,1993-09-30,JP,JAPAN
08698467,HEI-05-285683,1993-10-21,JP,JAPAN
08698473,225177/1993,1993-08-18,JP,JAPAN
08698478,6-022385,1994-02-21,JP,JAPAN
08698483,P05-234273,1993-08-26,JP,JAPAN
08698484,6-101074,1994-05-16,JP,JAPAN
08698505,7-232091,1995-08-18,JP,JAPAN
08698512,7-338839,1995-12-26,JP,JAPAN
08698512,7-220465,1995-08-29,JP,JAPAN
08698513,19531421.2,1995-08-26,DE,GERMANY
08698514,95-25228,1995-08-17,KR,REPUBLIC OF KOREA
08698515,7-230322,1995-09-07,JP,JAPAN
08698519,7-226882,1995-09-04,JP,JAPAN
08698520,11066/1996,1996-04-12,KR,REPUBLIC OF KOREA
08698533,19530198.6,1995-08-17,DE,GERMANY
08698535,HEI7-208237,1995-08-15,JP,JAPAN
08698538,114973,1995-08-17,IL,ISRAEL
08698560,07-216321,1995-08-24,JP,JAPAN
08698562,"114,997",1995-08-18,IL,ISRAEL
08698578,P07-208745,1995-08-16,JP,JAPAN
08698580,PCT/US95/07032,1994-02-18,US,UNITED STATES OF AMERICA
08698581,95/10019,1995-08-23,FR,FRANCE
08698587,250922,1996-02-18,NZ,NEW ZEALAND
08698589,4-171147,1992-06-29,JP,JAPAN
08698592,195 36 836.3,1995-10-02,DE,GERMANY
08698593,95-25711,1995-08-21,KR,REPUBLIC OF KOREA
08698607,P 44 36 817.8,1994-10-14,DE,GERMANY
08698620,TO95A-000692,1995-08-22,IT,ITALY
08698622,9517439.7/1995,1995-08-25,GB,UNITED KINGDOM
08698624,7-214466,1995-08-23,JP,JAPAN
08698625,9522339.2,1995-11-01,GB,UNITED KINGDOM
08698625,9517487.6,1995-08-25,GB,UNITED KINGDOM
08698629,19532060.3,1995-08-31,DE,GERMANY
08698640,95202235.8,1995-08-18,EP,EUROPEAN PATENT OFFICE (EPO)
08698641,95202216.8,1995-08-16,EP,EUROPEAN PATENT OFFICE (EPO)
08698655,95-32152,1995-09-27,KR,REPUBLIC OF KOREA
08698655,95-25768,1995-08-21,KR,REPUBLIC OF KOREA
08698656,95-25963,1995-08-22,KR,REPUBLIC OF KOREA
08698658,92-09603,1992-08-03,FR,FRANCE
08698658,92-12343,1992-10-15,FR,FRANCE
08698659,2718/93,1993-09-10,CH,SWITZERLAND
08698661,01-146451,1989-06-07,JP,JAPAN
08698661,01-146444,1989-06-07,JP,JAPAN
08698661,01-146452,1989-06-07,JP,JAPAN
08698661,02-131395,1990-05-23,JP,JAPAN
08698665,7-233214,1995-08-21,JP,JAPAN
08698666,7-232108,1995-08-18,JP,JAPAN
08698667,7-232109,1995-08-18,JP,JAPAN
08698668,7-232110,1995-08-18,JP,JAPAN
08698669,"028,031",1995-09-20,TH,THAILAND
08698680,9516850.6,1995-08-17,GB,UNITED KINGDOM
08698682,9510318,1995-09-01,FR,FRANCE
08698683,93306162.4,1993-08-04,EP,EUROPEAN PATENT OFFICE (EPO)
08698684,196 07 103.8,1996-02-24,DE,GERMANY
08698685,6-034040,1994-03-04,JP,JAPAN
08698686,5-321744,1993-12-21,JP,JAPAN
08698686,6-008408,1994-01-28,JP,JAPAN
08698687,5-243614,1993-09-03,JP,JAPAN
08698688,196913/1996,1986-08-22,JP,JAPAN
08698688,197706/1986,1986-08-23,JP,JAPAN
08698688,196914/1986,1986-08-22,JP,JAPAN
08698688,197907/1986,1986-08-23,JP,JAPAN
08698689,6-026134,1994-01-28,JP,JAPAN
08698691,07-229833,1995-09-07,JP,JAPAN
08698695,7-209779,1995-08-17,JP,JAPAN
08698696,P7-285055,1995-11-01,JP,JAPAN
08698698,1995-25285,1995-08-17,KR,REPUBLIC OF KOREA
08698699,52205/1995,1995-12-19,KR,REPUBLIC OF KOREA
08698708,9502859-3,1995-08-17,SE,SWEDEN
08698721,9316776.5,1993-08-12,GB,UNITED KINGDOM
08698726,19530479.9,1995-08-18,DE,GERMANY
08698727,195 30 081.5,1995-08-16,DE,GERMANY
08698729,19530483.7,1995-08-18,DE,GERMANY
08698730,213431/1995,1995-08-22,JP,JAPAN
08698730,192648/1996,1996-06-19,JP,JAPAN
08698736,7-212088,1995-08-21,JP,JAPAN
08698736,7-286967,1995-11-06,JP,JAPAN
08698737,7-232485,1995-09-11,JP,JAPAN
08698738,195 29 943.4,1996-08-16,DE,GERMANY
08698739,PO7-210669,1995-08-18,JP,JAPAN
08698751,92-03063,1992-03-13,FR,FRANCE
08698751,91-15037,1991-12-04,FR,FRANCE
08698753,HEI 5-304383,1993-12-03,JP,JAPAN
08698755,5-217813,1993-09-01,JP,JAPAN
08698756,P 39 41 118.4,1989-12-13,DE,GERMANY
08698758,91-23178,1991-12-17,KR,REPUBLIC OF KOREA
08698758,91-22620,1991-12-11,KR,REPUBLIC OF KOREA
08698759,4-031865,1992-02-19,JP,JAPAN
08698759,4-063795,1992-03-19,JP,JAPAN
08698760,93/11104,1993-09-17,FR,FRANCE
08698761,62-218754,1987-09-01,JP,JAPAN
08698761,62-215996,1987-08-29,JP,JAPAN
08698761,62-264125,1987-10-20,JP,JAPAN
08698762,4-315392,1992-11-25,JP,JAPAN
08698763,4-328918,1991-11-13,JP,JAPAN
08698763,3-343939,1991-02-12,JP,JAPAN
08698763,3-343938,1991-02-12,JP,JAPAN
08698765,6-147832,1994-06-29,JP,JAPAN
08698765,5-184731,1993-07-27,JP,JAPAN
08698765,5-332419,1993-12-27,JP,JAPAN
08698767,6-055689,1994-03-25,JP,JAPAN
08698769,P05-341712,1993-12-10,JP,JAPAN
08698771,P05-015887,1993-01-06,JP,JAPAN
08698771,P05-015888,1993-01-06,JP,JAPAN
08698771,P05-050188,1993-02-16,JP,JAPAN
08698774,9221500.3,1992-10-13,GB,UNITED KINGDOM
08698774,9210339.9,1992-05-14,GB,UNITED KINGDOM
08698792,195 29 973.6,1995-08-16,DE,GERMANY
08698796,277061/1993,1993-11-05,JP,JAPAN
08698797,P8-130791,1996-04-26,JP,JAPAN
08698797,P7-255669,1995-09-07,JP,JAPAN
08698798,7-211575,1995-08-21,JP,JAPAN
08698799,P.HEI.7-220585,1995-08-29,JP,JAPAN
08698800,7-267926,1995-09-21,JP,JAPAN
08698802,7-245450,1995-08-29,JP,JAPAN
08698804,5-084872,1993-04-12,JP,JAPAN
08698810,9502892-4,1995-08-21,SE,SWEDEN
08698820,3-205268,1991-08-15,JP,JAPAN
08698820,4-88842,1992-04-09,JP,JAPAN
08698820,4-88841,1992-04-09,JP,JAPAN
08698820,3-205267,1991-08-15,JP,JAPAN
08698820,3-204372,1991-08-14,JP,JAPAN
08698820,3-204373,1991-08-14,JP,JAPAN
08698820,4-90722,1992-04-10,JP,JAPAN
08698820,4-90721,1992-04-10,JP,JAPAN
08698832,7-209551,1995-08-17,JP,JAPAN
08698839,P4404911.0,1994-02-16,DE,GERMANY
08698841,6-261595,1994-09-30,JP,JAPAN
08698841,7-255635,1995-09-06,JP,JAPAN
08698842,7-232030,1995-08-17,JP,JAPAN
08698845,675/96,1996-03-14,CH,SWITZERLAND
08698845,2370/95,1995-08-18,CH,SWITZERLAND
08698846,7-223025,1995-08-31,JP,JAPAN
08698849,UD95A000167,1995-08-31,IT,ITALY
08698850,H7-220279,1995-08-29,JP,JAPAN
08698854,7-260438,1995-10-06,JP,JAPAN
08698854,7-309129,1995-11-28,JP,JAPAN
08698854,8-044972,1996-03-01,JP,JAPAN
08698854,7-311015,1995-11-29,JP,JAPAN
08698856,HEI 7-353046,1995-12-28,JP,JAPAN
08698857,195 31 242.2,1995-08-25,DE,GERMANY
08698858,7-220600,1995-08-29,JP,JAPAN
08698860,7-245430,1995-08-30,JP,JAPAN
08698863,211739/1995,1995-08-21,JP,JAPAN
08698864,7-223029,1995-08-31,JP,JAPAN
08698865,7-231090,1995-09-08,JP,JAPAN
08698865,7-235004,1995-09-13,JP,JAPAN
08698870,19530466.7,1995-08-18,DE,GERMANY
08698874,95109750.4,1995-08-17,CN,CHINA
08698884,140719/1995,1995-06-07,JP,JAPAN
08698892,214584/1995,1995-08-23,JP,JAPAN
08698895,25167/1995,1995-08-16,KR,REPUBLIC OF KOREA
08698898,9516962.9,1995-08-18,GB,UNITED KINGDOM
08698899,25688/1995,1995-08-21,KR,REPUBLIC OF KOREA
08698902,19530512.4,1995-08-18,DE,GERMANY
08698916,7-210755,1995-08-18,JP,JAPAN
08698916,7-210756,1995-08-18,JP,JAPAN
08698916,7-225530,1995-08-18,JP,JAPAN
08698920,7-217732 (P),1995-08-25,JP,JAPAN
08698921,07-212208,1995-08-21,JP,JAPAN
08698925,7-214799,1995-08-23,JP,JAPAN
08698927,HEI.7-232693,1995-09-11,JP,JAPAN
08698928,19530092.0,1995-08-16,DE,GERMANY
08698929,7-217733(P),1995-08-25,JP,JAPAN
08698937,95-25433,1995-08-18,KR,REPUBLIC OF KOREA
08698939,7.297634,1995-10-20,JP,JAPAN
08698946,7-252313,1995-09-29,JP,JAPAN
08698948,92-10094,1992-08-12,FR,FRANCE
08698952,P.HEI.7-233184,1995-08-21,JP,JAPAN
08698960,HEI07-217942,1995-08-25,JP,JAPAN
08698961,7-213690,1995-08-22,JP,JAPAN
08698963,5-227891,1993-08-20,JP,JAPAN
08698977,4-330664,1992-12-10,JP,JAPAN
08698977,5-162525,1993-06-30,JP,JAPAN
08698978,870/92,1993-07-02,DK,DENMARK
08698988,209828,1995-08-18,JP,JAPAN
08698990,195 31 936.2,1995-08-17,DE,GERMANY
08698992,1953O115.3,1995-08-16,DE,GERMANY
08698993,1 95 30 012.2,1995-08-16,DE,GERMANY
08698994,19530055.6,1995-08-16,DE,GERMANY
08698995,95-09916,1995-08-18,FR,FRANCE
08698997,P07-305879,1995-11-24,JP,JAPAN
08698997,P07-209562,1995-08-17,JP,JAPAN
08699003,1000997,1995-08-17,NL,NETHERLANDS
08699004,1000996,1995-08-17,NL,NETHERLANDS
08699033,7-87979,1995-04-13,JP,JAPAN
08699033,6-172548,1994-07-25,JP,JAPAN
08699034,5-296137,1993-11-01,JP,JAPAN
08699034,5-209908,1993-08-02,JP,JAPAN
08699034,5-342627,1993-12-14,JP,JAPAN
08699034,5-342628,1993-12-14,JP,JAPAN
08699034,5-296135,1993-11-01,JP,JAPAN
08699034,5-296136,1993-11-01,JP,JAPAN
08699034,5-296138,1993-11-01,JP,JAPAN
08699034,5-339330,1993-12-03,JP,JAPAN
08699034,6-021171,1994-02-18,JP,JAPAN
08699034,5-294790,1993-10-29,JP,JAPAN
08699035,07-231959,1995-08-17,JP,JAPAN
08699037,8-019126,1996-02-05,JP,JAPAN
08699041,8-021446,1996-02-07,JP,JAPAN
08699042,FI 941720,1994-04-14,FI,FINLAND
08699053,19529612.5,1995-08-11,DE,GERMANY
08699054,7-213562,1995-08-22,JP,JAPAN
08699054,7-213561,1995-08-22,JP,JAPAN
08699056,3-184669,1991-07-24,JP,JAPAN
08699056,3-025987,1991-02-20,JP,JAPAN
08699056,3-025991,1991-02-20,JP,JAPAN
08699057,HEI7-294979,1995-10-19,JP,JAPAN
08699058,133659/1993,1993-06-03,JP,JAPAN
08699058,091551/1994,1994-04-28,JP,JAPAN
08699059,HEI 6-232220,1994-08-31,JP,JAPAN
08699059,HEI 6-114597,1994-04-30,JP,JAPAN
08699059,HEI 6-46493,1994-02-21,JP,JAPAN
08699060,07-203268,1995-08-09,JP,JAPAN
08699062,7-233312,1995-08-18,JP,JAPAN
08699065,95-69761,1995-12-30,KR,REPUBLIC OF KOREA
08699072,7-215899,1995-08-24,JP,JAPAN
08699072,7-215900,1995-08-24,JP,JAPAN
08699072,7-215901,1995-08-24,JP,JAPAN
08699074,93107110.4,1993-05-03,DE,GERMANY
08699079,P05-286640,1993-11-16,JP,JAPAN
08699100,P 195 30 424.1,1995-08-18,DE,GERMANY
08699105,7-213374,1995-08-22,JP,JAPAN
08699105,7-213375,1995-08-22,JP,JAPAN
08699105,7-213373,1995-08-22,JP,JAPAN
08699114,7-222371,1995-08-30,JP,JAPAN
08699115,PAT. 8-26432,1996-02-14,JP,JAPAN
08699125,HEI 05-268125,1993-09-30,JP,JAPAN
08699125,HEI 05-285683,1993-10-21,JP,JAPAN
08699134,P 195 30 362.8,1995-08-18,DE,GERMANY
08699148,7-213228,1995-08-22,JP,JAPAN
08699154,19604050.7,1996-02-05,DE,GERMANY
08699154,19530315.6,1995-08-17,DE,GERMANY
08699158,7-210566,1995-08-18,JP,JAPAN
08699163,296 13 594.1,1996-08-06,DE,GERMANY
08699163,296 12 759.0,1996-07-24,DE,GERMANY
08699164,"2,181,964",1996-07-24,CA,CANADA
08699171,925471,1992-12-01,FI,FINLAND
08699174,P 38 43 572.1,1988-12-23,DE,GERMANY
08699175,92870098.8,1992-07-03,EP,EUROPEAN PATENT OFFICE (EPO)
08699179,P 43 40 570.3,1993-11-29,DE,GERMANY
08699180,P4331445.7,1993-09-16,DE,GERMANY
08699183,P 43 00 404.00,1993-01-09,DE,GERMANY
08699183,P 42 31 143.8,1992-09-17,DE,GERMANY
08699185,U.M. 5-2456,1993-02-03,JP,JAPAN
08699185,5-046218,1993-08-25,JP,JAPAN
08699186,6-253755,1994-10-19,JP,JAPAN
08699186,6-104065,1994-05-18,JP,JAPAN
08699187,5-065794,1993-03-25,JP,JAPAN
08699188,9224481.3,1992-09-23,GB,UNITED KINGDOM
08699188,9219950.4,1992-09-21,GB,UNITED KINGDOM
08699189,P4211444.6,1992-04-06,DE,GERMANY
08699189,P4310727.3,1993-04-02,DE,GERMANY
08699190,6-027729,1994-02-25,JP,JAPAN
08699190,6-218751,1994-09-13,JP,JAPAN
08699191,5-282514,1993-11-11,JP,JAPAN
08699193,70240/93,1993-03-29,JP,JAPAN
08699193,101184/93,1993-04-27,JP,JAPAN
08699194,4-85917,1992-03-09,JP,JAPAN
08699197,01158/94-9,1994-04-18,CH,SWITZERLAND
08699198,11840/1993,1993-06-28,KR,REPUBLIC OF KOREA
08699198,18946/1993,1993-09-18,KR,REPUBLIC OF KOREA
08699201,271964/1992,1992-10-09,JP,JAPAN
08699207,P 44 10 444.8,1994-03-25,DE,GERMANY
08699208,HEI 5-030353,1993-02-19,JP,JAPAN
08699210,6-006991,1994-01-26,JP,JAPAN
08699213,6-298714,1994-12-01,JP,JAPAN
08699213,5-340400,1993-12-09,JP,JAPAN
08699213,6-294294,1994-11-29,JP,JAPAN
08699214,JP6-055448,1994-03-25,JP,JAPAN
08699214,JP6-056915,1994-03-28,JP,JAPAN
08699220,5-141728,1993-06-14,JP,JAPAN
08699224,195 30 316.4,1995-08-17,DE,GERMANY
08699231,195 30 274.5,1995-08-17,DE,GERMANY
08699233,195 30 481.0,1995-08-18,DE,GERMANY
08699235,7-232111,1995-08-18,JP,JAPAN
08699239,295 13 640.5,1995-08-24,DE,GERMANY
08699240,95 11387,1995-09-28,FR,FRANCE
08699240,95 10829,1995-09-15,FR,FRANCE
08699242,95-25369,1995-08-18,KR,REPUBLIC OF KOREA
08699247,7-212128,1995-08-21,JP,JAPAN
08699252,7-260713,1995-09-13,JP,JAPAN
08699253,95-25648,1995-08-21,KR,REPUBLIC OF KOREA
08699253,95-39155,1995-11-01,KR,REPUBLIC OF KOREA
08699270,2432/95,1995-08-25,CH,SWITZERLAND
08699273,195 31 291.0,1995-08-25,DE,GERMANY
08699276,19531332.1,1995-08-25,DE,GERMANY
08699297,8-91182,1996-04-12,JP,JAPAN
08699308,7-223315,1995-08-31,JP,JAPAN
08699313,96-28007,1996-07-11,KR,REPUBLIC OF KOREA
08699324,P07-213389,1995-08-22,JP,JAPAN
08699326,7-225625,1995-09-01,JP,JAPAN
08699326,8-189366,1996-07-18,JP,JAPAN
08699327,29514398.3,1995-09-07,DE,GERMANY
08699329,19530646.5,1995-08-21,DE,GERMANY
08699331,7-218412,1995-08-28,JP,JAPAN
08699337,233361/1995,1995-08-19,JP,JAPAN
08699338,2182258,1996-07-29,CA,CANADA
08699340,2138652,1995-08-23,CA,CANADA
08699341,7-349566,1995-12-22,JP,JAPAN
08699342,7-236001,1995-08-22,JP,JAPAN
08699343,7-337668,1995-12-04,JP,JAPAN
08699344,"2,165,174",1996-05-09,CA,CANADA
08699346,HEI 7-223094,1995-08-31,JP,JAPAN
08699351,7-215941,1995-08-24,JP,JAPAN
08699355,7-212170,1995-08-21,JP,JAPAN
08699355,8-130339,1996-05-24,JP,JAPAN
08699356,H7-219917,1995-08-29,JP,JAPAN
08699357,7-213701,1995-08-22,JP,JAPAN
08699363,95410106.9,1995-09-13,EP,EUROPEAN PATENT OFFICE (EPO)
08699371,P19503469.4,1995-02-03,DE,GERMANY
08699375,114965,1995-08-17,IL,ISRAEL
08699376,95305856.7,1995-08-22,EP,EUROPEAN PATENT OFFICE (EPO)
08699385,HEI 7-213128,1995-08-22,JP,JAPAN
08699386,H7-215604,1995-08-24,JP,JAPAN
08699389,213546/1995,1995-08-22,JP,JAPAN
08699390,7-221399,1995-08-30,JP,JAPAN
08699391,7-237425,1995-09-14,JP,JAPAN
08699396,195 30 782.8,1995-08-22,DE,GERMANY
08699402,195 30 516.7,1995-08-19,DE,GERMANY
08699406,6-57685,1994-03-28,JP,JAPAN
08699406,6-53705,1994-03-24,JP,JAPAN
08699406,5-333072,1993-12-27,JP,JAPAN
08699407,31166/1995,1995-02-20,JP,JAPAN
08699408,95-21391,1995-08-18,KR,REPUBLIC OF KOREA
08699409,8-140376,1996-06-03,JP,JAPAN
08699409,7-231550,1995-09-08,JP,JAPAN
08699409,8-013758,1996-01-30,JP,JAPAN
08699410,HEI 7-257699,1995-10-04,JP,JAPAN
08699420,9354/1995,1995-04-20,KR,REPUBLIC OF KOREA
08699420,15360/1995,1995-06-12,KR,REPUBLIC OF KOREA
08699420,13141/1995,1995-06-12,KR,REPUBLIC OF KOREA
08699425,07-216363,1995-08-24,JP,JAPAN
08699426,7-211947,1995-08-21,JP,JAPAN
08699428,8-118061,1996-05-13,JP,JAPAN
08699428,7-240244,1995-09-19,JP,JAPAN
08699430,19530264.8,1995-08-17,DE,GERMANY
08699439,7-230324,1995-09-07,JP,JAPAN
08699439,8-016634,1996-02-01,JP,JAPAN
08699441,A 1410/95,1995-08-21,AT,AUSTRIA
08699442,7-217418,1995-08-25,JP,JAPAN
08699443,7-243747,1995-08-29,JP,JAPAN
08699445,"2,181,021",1996-07-11,CA,CANADA
08699453,95116479.7,1995-10-19,EP,EUROPEAN PATENT OFFICE (EPO)
08699457,HEI 7-240730,1995-08-26,JP,JAPAN
08699459,195 30 284.2,1995-08-17,DE,GERMANY
08699465,293501/1995,1995-10-16,JP,JAPAN
08699465,296171/1995,1995-10-18,JP,JAPAN
08699465,236064/1995,1995-08-21,JP,JAPAN
08699465,353293/1995,1995-12-28,JP,JAPAN
08699465,353297/1995,1995-12-28,JP,JAPAN
08699466,19531688.6,1995-08-29,DE,GERMANY
08699473,6-8163,1994-01-28,JP,JAPAN
08699482,5-141654,1993-06-14,JP,JAPAN
08699484,211602/1995,1995-08-21,JP,JAPAN
08699486,5-189162(P),1993-06-30,JP,JAPAN
08699486,4-359492(P),1992-12-25,JP,JAPAN
08699497,"115,010",1995-08-21,IL,ISRAEL
08699499,GE95 A 000090,1995-08-18,IT,ITALY
08699507,P 44 07 714.3,1994-03-08,DE,GERMANY
08699513,95-59512,1995-12-27,KR,REPUBLIC OF KOREA
08699514,P 42 20 486.0,1992-06-23,DE,GERMANY
08699516,195 31 584.7,1995-08-28,DE,GERMANY
08699526,5-195271,1993-07-13,JP,JAPAN
08699526,5-195270,1993-07-13,JP,JAPAN
08699527,8-027052,1996-02-14,JP,JAPAN
08699531,7-2111945,1995-08-21,JP,JAPAN
08699544,13141/1995,1995-06-12,KR,REPUBLIC OF KOREA
08699544,9354/1995,1995-04-20,KR,REPUBLIC OF KOREA
08699544,15360/1995,1995-06-12,KR,REPUBLIC OF KOREA
08699558,19530647.3,1995-08-21,DE,GERMANY
08699562,08-067892,1996-03-25,JP,JAPAN
08699562,08-026351,1996-02-14,JP,JAPAN
08699563,7-214733,1995-08-23,JP,JAPAN
08699573,7-217065,1995-08-25,JP,JAPAN
08699573,7-213169,1995-08-22,JP,JAPAN
08699574,PN 4895,1995-08-18,AU,AUSTRALIA
08699574,PN 5241,1995-09-05,AU,AUSTRALIA
08699584,9606298.9,1996-03-26,GB,UNITED KINGDOM
08699588,7-238936,1995-08-25,JP,JAPAN
08699594,PN-4895,1995-08-18,AU,AUSTRALIA
08699596,7-214988,1995-08-23,JP,JAPAN
08699610,94-19947,1994-08-12,KR,REPUBLIC OF KOREA
08699611,"2,173,818",1996-04-10,CA,CANADA
08699615,195 30 802.6,1995-08-22,DE,GERMANY
08699623,195 30 575.2,1995-08-19,DE,GERMANY
08699627,112910/1994,1994-05-26,JP,JAPAN
08699633,295 13 315.5,1995-08-18,DE,GERMANY
08699634,31252/1995,1995-02-20,JP,JAPAN
08699637,A 1411/95,1995-08-21,AT,AUSTRIA
08699639,6-31485,1994-03-01,JP,JAPAN
08699639,7-210357,1995-08-18,JP,JAPAN
08699639,5-221395,1993-09-06,JP,JAPAN
08699645,25486/1995,1995-08-18,KR,REPUBLIC OF KOREA
08699646,195 30 632.5,1995-08-21,DE,GERMANY
08699652,7-234785,1995-08-21,JP,JAPAN
08699652,8-21746,1996-01-12,JP,JAPAN
08699654,7-218368,1995-08-28,JP,JAPAN
08699654,7-211483,1995-08-21,JP,JAPAN
08699654,7-218428,1995-08-28,JP,JAPAN
08699657,9604020.9,1996-02-26,GB,UNITED KINGDOM
08699658,295 19 060.4,1995-12-01,DE,GERMANY
08699658,295 13 306.6,1995-08-19,DE,GERMANY
08699658,296 11 845.1,1996-07-06,DE,GERMANY
08699660,P 42 39 583,1992-11-25,DE,GERMANY
08699664,19530610.4,1995-08-21,DE,GERMANY
08699666,19530611.2,1995-08-21,DE,GERMANY
08699667,19530612.0,1995-08-21,DE,GERMANY
08699668,19533686,1995-09-12,DE,GERMANY
08699681,PCT/JP94/01573,1994-09-22,US,UNITED STATES OF AMERICA
08699681,5-240034,1993-09-27,JP,JAPAN
08699682,PCT/CH94/00084,1994-05-05,US,UNITED STATES OF AMERICA
08699682,93/06090,1993-05-17,FR,FRANCE
08699683,P05-347469,1993-12-25,JP,JAPAN
08699690,173189/1994,1994-06-30,JP,JAPAN
