application_number,parent_application_number,parent_filing_date,continuation_type
08502707,08226204,1994-04-11,CIP
08502708,08176130,1993-12-30,CIP
08502722,08077802,1993-06-21,CON
08502723,08275694,1994-07-15,CIP
08502725,08181135,1994-01-13,CIP
08502738,07852958,1992-03-17,CON
08502738,07685872,1991-04-16,CIP
08502738,07754678,1991-09-04,CIP
08502738,08063357,1993-05-17,CIP
08502738,08191623,1994-02-04,CON
08502748,08133155,1994-04-20,DIV
08502748,PCT/EP92/00591,1992-03-17,NST
08502760,07136321,1987-12-22,CIP
08502770,08018327,1993-02-16,CIP
08502770,08300417,1994-09-02,CIP
08502784,07999234,1993-03-29,CON
08502784,08189274,1994-01-31,CON
08502791,08241432,1994-05-11,DIV
08502802,08307298,1994-09-16,CIP
08502817,06178107,1980-08-14,CON
08502817,06555426,1983-11-23,CON
08502817,06644155,1984-08-27,CON
08502817,06787692,1985-10-15,CIP
08502817,07579569,1990-09-10,CIP
08502817,08394251,1995-02-24,CON
08502828,08354374,1994-12-12,CIP
08502831,07794416,1991-11-19,CON
08502843,08127264,1993-09-27,CIP
08502847,08069392,1993-06-01,DIV
08502853,08143296,1993-10-26,CON
08502855,07673077,1991-03-21,CON
08502855,08100186,1993-08-02,CON
08502856,08138441,1993-10-20,CON
08502858,08139156,1993-10-21,CON
08502860,06853775,1986-04-18,CIP
08502860,06923125,1986-10-24,CON
08502860,07115774,1987-10-30,CON
08502860,07443039,1989-12-01,CON
08502860,07689357,1991-04-22,CON
08502860,07863723,1992-04-03,CON
08502860,08234312,1994-04-28,CON
08502861,08174412,1993-12-28,CON
08502865,08301271,1994-09-02,CIP
08502876,08229969,1994-04-19,CON
08502878,08179453,1994-01-10,CON
08502890,08123244,1993-09-20,DIV
08502891,08123244,1993-09-20,DIV
08502895,07856976,1992-05-22,CON
08502895,08465372,1995-06-05,CON
08502914,07933533,1992-08-24,CON
08502914,08195561,1994-02-14,DIV
08502925,08307916,1994-09-16,CIP
08502926,08229639,1994-04-19,CIP
08502941,08284028,1994-08-01,CON
08502941,08368728,1995-01-04,CON
08502942,08082705,1993-06-28,CON
08502943,08095220,1993-07-23,CON
08502944,08138252,1993-10-20,CON
08502947,08156836,1993-11-24,CON
08502949,08220992,1994-03-30,CON
08502952,08117387,1993-09-07,CON
08502952,08140378,1993-10-21,DIV
08502952,08342517,1994-11-21,CON
08502959,08123337,1993-09-17,DIV
08502963,29029078,1994-09-29,CIP
08502963,08334047,1994-11-04,CIP
08502970,08175974,1993-12-30,CON
08502976,08207950,1994-03-08,CON
08502979,08161045,1993-12-03,CON
08502980,07662670,1991-02-28,CIP
08502980,07827188,1992-02-03,CON
08502980,08057195,1993-05-03,DIV
08502980,08165144,1993-12-10,DIV
08502981,07849922,1992-03-12,CIP
08502981,08025682,1993-03-03,CON
08502989,08076066,1993-06-11,CON
08502990,08068918,1993-05-28,DIV
08502991,08068325,1993-05-28,DIV
