application_number,parent_application_number,parent_filing_date,continuation_type
13906653,12497339,2009-07-02,CON
13906659,13354277,2012-01-19,CIP
13906659,13355472,2012-01-20,CIP
13906659,61655385,2012-06-04,PRO
13906661,12568389,2009-09-28,CON
13906663,61255187,2009-10-27,PRO
13906663,12912216,2010-10-26,CON
13906666,12707175,2010-02-17,CON
13906667,12489177,2009-06-22,CON
13906670,61184949,2009-06-08,PRO
13906670,12793150,2010-06-03,CON
13906672,12993536,2010-11-19,DIV
13906672,PCT/JP2009/062236,2009-06-29,NST
13906673,61697631,2012-09-06,PRO
13906674,13905975,2013-05-30,CON
13906679,12340956,2008-12-22,CON
13906679,13396162,2012-02-14,CON
13906679,13603570,2012-09-05,CON
13906683,13217685,2011-08-25,CON
13906684,13011495,2011-01-21,DIV
13906685,13071244,2011-03-24,CIP
13906685,13427663,2012-03-22,CIP
13906686,12634158,2009-12-09,DIV
13906687,61740590,2012-12-21,PRO
13906689,61378486,2010-08-31,PRO
13906689,13219016,2011-08-26,CON
13906690,61195445,2008-10-07,PRO
13906690,12460492,2009-07-20,CON
13906690,13311239,2011-12-05,CON
13906692,12406246,2009-03-18,CON
13906692,13347983,2012-01-11,CON
13906694,61654436,2012-06-01,PRO
13906696,61661130,2012-06-18,PRO
13906698,10510777,2005-09-29,DIV
13906699,12057120,2008-03-27,CON
13906700,PCT/US2011/062625,2011-11-30,CON
13906701,61806157,2013-03-28,PRO
13906703,61677672,2012-07-31,PRO
13906704,12329716,2008-12-08,CON
13906704,13403495,2012-02-23,CON
13906705,PCT/US01/00074,2001-01-02,NST
13906705,10169186,2002-06-28,DIV
13906705,12490237,2009-06-23,CON
13906713,61654755,2012-06-01,PRO
13906714,60790160,2006-04-07,PRO
13906714,11784236,2007-04-06,CIP
13906714,13312816,2011-12-06,CIP
13906714,61655116,2012-06-04,PRO
13906719,10510777,2005-09-29,DIV
13906719,PCT/CA03/00519,2003-04-08,NST
13906725,61806166,2013-03-28,PRO
13906729,12635773,2009-12-11,CON
13906732,61154578,2009-02-23,PRO
13906732,12708724,2010-02-19,DIV
13906733,61657193,2012-06-08,PRO
13906751,61718879,2012-10-26,PRO
13906756,12783647,2010-05-20,CON
13906757,12883464,2010-09-16,DIV
13906761,61788671,2013-03-15,PRO
13906762,61007016,2007-12-10,PRO
13906762,12332236,2008-12-10,CON
13906764,12975465,2010-12-22,CON
13906766,60316356,2001-08-31,PRO
13906766,10214781,2002-08-08,CON
13906766,10882613,2004-07-01,CON
13906766,11278551,2006-04-04,CON
13906766,13276970,2011-10-19,CON
13906768,61660128,2012-06-15,PRO
13906768,61679187,2012-08-03,PRO
13906768,61724510,2012-11-09,PRO
13906771,09493080,2000-01-28,DIV
13906771,10855432,2004-05-28,CON
13906771,11543030,2006-10-05,CON
13906771,12046741,2008-03-12,CON
13906771,13189883,2011-07-25,CON
13906771,13459839,2012-04-30,CON
13906773,61654342,2012-06-01,PRO
13906775,13282623,2011-10-27,CON
13906775,PCT/US2010/032545,2010-04-27,CIP
13906776,61654579,2012-06-01,PRO
13906778,13230840,2011-09-12,CON
13906785,61677501,2012-07-31,PRO
13906786,13406711,2012-02-28,DIV
13906787,61777925,2013-03-12,PRO
13906791,61773973,2013-03-07,PRO
13906792,60697829,2005-07-08,PRO
13906792,PCT/US06/26430,2006-07-07,NST
13906792,11988480,2009-04-06,CON
13906792,13271969,2011-10-12,CON
13906792,13533149,2012-06-26,CON
13906795,61823312,2013-05-14,PRO
13906796,61731009,2012-11-29,PRO
13906796,61732585,2012-12-03,PRO
13906796,13905819,2013-05-30,CON
13906800,11201680,2005-08-11,CON
13906800,12253790,2008-10-17,CIP
13906800,12981326,2010-12-29,CON
13906801,61811616,2013-04-12,PRO
13906803,61712284,2012-10-11,PRO
13906804,61654351,2012-06-01,PRO
13906806,60744082,2006-03-31,PRO
13906806,11730011,2007-03-29,CON
13906806,13224993,2011-09-02,CON
13906807,61740346,2012-12-20,PRO
13906808,61653699,2012-05-31,PRO
13906809,11763964,2007-06-15,CON
13906812,61667687,2012-07-03,PRO
13906813,12831683,2010-07-07,CON
13906818,12309072,2009-01-06,CIP
13906818,12385755,2009-04-17,DIV
13906818,PCT/JP2007/062926,2007-06-27,NST
13906819,61654773,2012-06-01,PRO
13906821,13230840,2011-09-12,CON
13906822,13374128,2011-12-13,CIP
13906823,61654475,2012-06-01,PRO
13906826,61054969,2008-05-21,PRO
13906826,12257922,2008-10-24,DIV
13906833,61766734,2013-02-20,PRO
13906834,12117306,2008-05-08,CON
13906834,12212133,2008-09-17,CIP
13906834,12612274,2009-11-04,CON
13906835,61698413,2012-09-07,PRO
13906835,61698459,2012-09-07,PRO
13906835,61785299,2013-03-14,PRO
13906835,61785731,2013-03-14,PRO
13906835,61794427,2013-03-15,PRO
13906844,12764805,2010-04-21,DIV
13906844,13691427,2012-11-30,CON
13906845,61668073,2012-07-05,PRO
13906846,60110602,1998-12-02,PRO
13906846,60127111,1999-03-31,PRO
13906846,09856018,2001-05-16,CON
13906846,PCT/US99/28354,1999-12-01,NST
13906846,10690994,2003-10-21,DIV
13906846,12338607,2008-12-18,DIV
13906846,12975791,2010-12-22,CON
13906850,61661744,2012-06-19,PRO
13906853,61683287,2012-08-15,PRO
13906856,13294685,2011-11-11,DIV
13906858,61102625,2008-10-03,PRO
13906858,12571914,2009-10-01,CON
13906861,61653779,2012-05-31,PRO
13906864,60410666,2002-09-13,PRO
13906864,10662699,2003-09-15,CON
13906864,12215686,2008-06-27,CON
13906865,61654659,2012-06-01,PRO
13906868,10419149,2003-04-21,CON
13906868,11620150,2007-01-05,CON
13906868,11969503,2008-01-04,CON
13906868,12652809,2010-01-06,CON
13906868,13010212,2011-01-20,CON
13906870,61653836,2012-05-31,PRO
13906870,61711351,2012-10-09,PRO
13906870,61776346,2013-03-11,PRO
13906871,61683230,2012-08-15,PRO
13906875,12280791,2008-08-26,CON
13906875,13466821,2012-05-08,DIV
13906875,PCT/US2004/014575,2004-05-11,NST
13906877,61169925,2009-04-16,PRO
13906877,12574856,2009-10-07,CIP
13906878,PCT/EP2011/072231,2011-12-08,NST
13906879,61654211,2012-06-01,PRO
13906883,61751704,2013-01-11,PRO
13906885,12675511,2010-05-14,DIV
13906885,PCT/JP2008/066510,2008-09-08,NST
13906887,61497789,2011-06-16,PRO
13906887,13523544,2012-06-14,CIP
13906887,13523563,2012-06-14,CIP
13906888,61654414,2012-06-01,PRO
13906894,61657127,2012-06-08,PRO
13906895,61655154,2012-06-04,PRO
13906895,61682021,2012-08-10,PRO
13906895,61780255,2013-03-13,PRO
13906897,12830241,2010-07-02,DIV
13906900,12785662,2010-05-24,CON
13906901,61644056,2012-06-01,PRO
13906905,11573256,2007-04-19,CON
13906905,PCT/GB2005/002951,2005-07-28,NST
13906906,61653937,2012-05-31,PRO
13906907,61655217,2012-06-04,PRO
13906908,61746205,2012-12-27,PRO
13906910,61693511,2012-08-27,PRO
13906912,13711963,2012-12-12,CIP
13906912,13900988,2013-05-23,CIP
13906914,13081759,2011-04-07,DIV
13906916,61654803,2012-06-01,PRO
13906918,61420851,2010-12-08,PRO
13906918,13314790,2011-12-08,CON
13906922,60741511,2005-12-01,PRO
13906922,11539979,2006-10-10,CON
13906923,61654582,2012-06-01,PRO
13906926,61654177,2012-06-01,PRO
13906928,12804399,2010-07-20,CON
13906931,61654132,2012-06-01,PRO
13906933,61658445,2012-06-12,PRO
13906934,10740840,2003-12-22,CON
13906934,11675122,2007-02-15,CON
13906934,12849885,2010-08-04,CON
13906934,13277301,2011-10-20,CON
13906935,PCT/EP2011/071080,2011-11-25,CON
13906942,11762531,2007-06-13,DIV
13906945,61653651,2012-05-31,PRO
13906946,13285424,2011-10-31,DIV
13906947,60424205,2002-11-06,PRO
13906947,10319929,2002-12-12,CON
13906947,12409461,2009-03-23,CON
13906948,12558031,2009-09-11,CON
13906949,61654377,2012-06-01,PRO
13906950,12429940,2009-04-24,DIV
13906956,61668690,2012-07-06,PRO
13906957,PCT/JP2011/007009,2011-12-15,CON
13906959,12552532,2009-09-02,CON
13906960,61654130,2012-06-01,PRO
13906962,12691979,2010-01-22,CON
13906964,12352402,2009-01-12,DIV
13906966,12868846,2010-08-26,CON
13906967,61783766,2013-03-14,PRO
13906970,61570865,2011-12-15,PRO
13906970,13710932,2012-12-11,CON
13906971,61653924,2012-05-31,PRO
13906974,61658998,2012-06-13,PRO
13906974,61724345,2012-11-09,PRO
13906974,61724427,2012-11-09,PRO
13906976,61749596,2013-01-07,PRO
13906978,61653754,2012-05-31,PRO
13906979,12801792,2010-06-25,CON
13906981,61776202,2013-03-11,PRO
13906982,61656360,2012-06-06,PRO
13906987,12633912,2009-12-09,CON
13906988,11124664,2005-05-09,DIV
13906989,12757424,2010-04-09,CON
13906989,13494603,2012-06-12,CON
13906993,12824395,2010-06-28,CON
13906994,13601182,2012-08-31,CON
13906995,12949930,2010-11-19,CON
13906996,61714850,2012-10-17,PRO
13907000,12692574,2010-01-22,CON
13907003,PCT/JP2011/007141,2011-12-20,CON
13907005,61656085,2012-06-06,PRO
13907007,60983120,2007-10-26,PRO
13907007,61060767,2008-06-11,PRO
13907007,12247145,2008-10-07,REI
13907009,61654367,2012-06-01,PRO
13907010,PCT/US2011/062665,2011-11-30,CON
13907011,61654447,2012-06-01,PRO
13907019,61740346,2012-12-20,PRO
13907021,13233519,2011-09-15,CIP
13907021,13601424,2012-08-31,CIP
13907021,13619051,2012-09-14,CIP
13907022,13177751,2011-07-07,CON
13907024,60225140,2000-08-14,PRO
13907024,60233986,2000-09-20,PRO
13907024,60249104,2000-11-16,PRO
13907024,60286869,2001-04-26,PRO
13907024,09918543,2001-07-31,CON
13907024,10630203,2003-07-29,CON
13907024,12566238,2009-09-24,CON
13907024,12645116,2009-12-22,CON
13907024,12758346,2010-04-12,DIV
13907024,13052373,2011-03-21,DIV
13907025,61723461,2012-11-07,PRO
13907027,61225769,2009-07-15,PRO
13907027,12833079,2010-07-09,CON
13907027,13566005,2012-08-03,CON
13907028,61732753,2012-12-03,PRO
13907030,60899834,2007-02-06,PRO
13907030,60963638,2007-08-06,PRO
13907030,12027116,2008-02-06,CIP
13907030,61168832,2009-04-13,PRO
13907030,61221858,2009-06-30,PRO
13907030,12706471,2010-02-16,CON
13907032,61654662,2012-06-01,PRO
13907033,61654261,2012-06-01,PRO
13907035,60649437,2005-02-02,PRO
13907035,PCT/US06/03503,2006-01-31,NST
13907035,11814551,2008-03-19,DIV
13907035,13356739,2012-01-24,DIV
13907040,PCT/EP2011/070215,2011-11-16,CON
13907041,12979964,2010-12-28,DIV
13907045,12732725,2010-03-26,DIV
13907046,PCT/US2011/062577,2011-11-30,CON
13907048,12411076,2009-03-25,CON
13907048,13284330,2011-10-28,DIV
13907049,61654391,2012-06-01,PRO
13907050,61657188,2012-06-08,PRO
13907053,PCT/EP2010/007274,2010-12-01,CON
13907055,61656135,2012-06-06,PRO
13907055,61705782,2012-09-26,PRO
13907056,61751704,2013-01-11,PRO
13907057,61740346,2012-12-20,PRO
13907064,12299283,2008-10-31,DIV
13907064,PCT/JP2007/059311,2007-05-01,NST
13907066,12362052,2009-01-29,CON
13907067,61653697,2012-05-31,PRO
13907070,13894498,2013-05-15,CIP
13907074,61654264,2012-06-01,PRO
13907076,61350076,2010-06-01,PRO
13907076,13116447,2011-05-26,CON
13907077,12508869,2009-07-24,CON
13907077,13358318,2012-01-25,CON
13907077,PCT/EP2008/000495,2008-01-23,CIP
13907080,12778909,2010-05-12,CON
13907082,11081045,2005-03-15,CON
13907083,PCT/JP2012/069783,2012-07-27,CON
13907086,09289550,1999-04-09,CIP
13907086,60151468,1999-08-30,PRO
13907086,09651301,2000-08-30,CON
13907086,11269057,2005-11-08,CON
13907086,11417515,2006-05-03,CON
13907086,12579776,2009-10-15,CON
13907087,09252045,1999-02-17,CON
13907087,09994304,2001-11-26,CON
13907087,10261551,2002-09-30,CON
13907087,10634061,2003-08-04,CON
13907087,11269465,2005-11-08,CON
13907087,11435170,2006-05-16,CON
13907087,12156610,2008-06-03,CON
13907087,13036609,2011-02-28,CON
13907087,13449776,2012-04-18,CON
13907088,PCT/EP2011/071643,2011-12-02,CON
13907091,61314434,2010-03-16,PRO
13907091,13049197,2011-03-16,CON
13907098,61654734,2012-06-01,PRO
13907103,61668615,2012-07-06,PRO
13907104,12544248,2009-08-20,CON
13907105,61653487,2012-05-31,PRO
13907105,61753383,2013-01-16,PRO
13907108,60716204,2005-09-12,PRO
13907108,11374747,2006-03-14,CON
13907110,12737360,2011-01-04,DIV
13907110,PCT/EP2009/058081,2009-06-29,NST
13907111,12149049,2008-04-25,DIV
13907111,12656695,2010-02-12,CON
13907112,61654259,2012-06-01,PRO
13907114,61653713,2012-05-31,PRO
13907115,60173392,1999-12-28,PRO
13907115,09597975,2000-06-20,CON
13907115,11316785,2005-12-22,CON
13907115,12008148,2008-01-08,CON
13907115,12692252,2010-01-22,CON
13907115,13619427,2012-09-14,CON
13907117,11832205,2007-08-01,DIV
13907118,PCT/CN2012/078275,2012-07-06,CON
13907120,13673862,2012-11-09,CIP
13907120,61780081,2013-03-13,PRO
13907121,61653781,2012-05-31,PRO
13907123,12919118,2010-08-24,DIV
13907123,PCT/EP2009/052327,2009-02-27,NST
13907124,61654188,2012-06-01,PRO
13907125,61653885,2012-05-31,PRO
13907125,61789682,2013-03-15,PRO
13907126,61655692,2012-06-05,PRO
13907128,60867071,2006-11-22,PRO
13907128,11942674,2007-11-19,CON
13907128,13118085,2011-05-27,CON
13907131,12573633,2009-10-05,CON
13907132,12859792,2010-08-20,DIV
13907133,10371549,2003-02-21,CIP
13907133,60689050,2005-06-10,PRO
13907133,11423683,2006-06-12,CON
13907133,13113125,2011-05-23,CON
13907133,13608510,2012-09-10,CON
13907135,60800812,2006-05-16,PRO
13907135,11803931,2007-05-16,CON
13907135,12906602,2010-10-18,CON
13907136,61654086,2012-06-01,PRO
13907137,61653962,2012-05-31,PRO
13907137,61671060,2012-07-12,PRO
13907141,12778921,2010-05-12,CON
13907143,61653962,2012-05-31,PRO
13907143,61671060,2012-07-12,PRO
13907146,61654538,2012-06-01,PRO
13907147,61654312,2012-06-01,PRO
13907148,61717493,2012-10-23,PRO
13907151,61654760,2012-06-01,PRO
13907152,61729767,2012-11-26,PRO
13907155,PCT/JP2011/077672,2011-11-30,CON
13907158,10349541,2003-01-21,CIP
13907158,10923129,2004-08-20,CON
13907158,12974949,2010-12-21,CON
13907161,61654394,2012-06-01,PRO
13907161,61654504,2012-06-01,PRO
13907161,61784375,2013-03-14,PRO
13907163,11116969,2005-04-28,CON
13907163,12181013,2008-07-28,CON
13907163,13403288,2012-02-23,CON
13907165,61653733,2012-05-31,PRO
13907166,13169839,2011-06-27,CIP
13907167,61654007,2012-05-31,PRO
13907167,61666492,2012-06-29,PRO
13907167,61674773,2012-07-23,PRO
13907168,11298944,2005-12-12,CON
13907168,12795380,2010-06-07,CON
13907168,13343501,2012-01-04,CON
13907169,61653702,2012-05-31,PRO
13907171,11409190,2006-04-21,CON
13907171,12662994,2010-05-14,CON
13907171,13193283,2011-07-28,CON
13907173,61654429,2012-06-01,PRO
13907175,11780991,2007-07-20,CON
13907176,61654182,2012-06-01,PRO
13907176,61794937,2013-03-15,PRO
13907177,61773285,2013-03-06,PRO
13907180,61566279,2011-12-02,PRO
13907180,13690974,2012-11-30,CIP
13907181,61658376,2012-06-11,PRO
13907185,12551161,2009-08-31,CON
13907188,12197776,2008-08-25,CON
13907188,13311384,2011-12-05,DIV
13907190,12744477,2010-05-24,DIV
13907190,PCT/IN08/00770,2008-11-14,NST
13907191,10627069,2003-07-25,CIP
13907191,60519447,2003-11-12,PRO
13907191,10814502,2004-03-31,DIV
13907191,11372859,2006-03-10,DIV
13907191,12687807,2010-01-14,DIV
13907191,13526137,2012-06-18,CON
13907194,12716221,2010-03-02,CON
13907197,61663701,2012-06-25,PRO
13907199,12511504,2009-07-29,CON
13907202,61654023,2012-05-31,PRO
13907203,61653796,2012-05-31,PRO
13907204,12974283,2010-12-21,CON
13907206,61723143,2012-11-06,PRO
13907207,61653819,2012-05-31,PRO
13907210,61653547,2012-05-31,PRO
13907213,09783147,2001-02-13,CON
13907213,11927350,2007-10-29,CON
13907213,12694198,2010-01-26,CON
13907213,13252170,2011-10-03,CON
13907216,61653746,2012-05-31,PRO
13907217,61105290,2008-10-14,PRO
13907217,12579333,2009-10-14,CON
13907218,61164045,2009-03-27,PRO
13907218,12749373,2010-03-29,CON
13907219,60579135,2004-06-11,PRO
13907219,60590073,2004-07-21,PRO
13907219,11149959,2005-06-10,DIV
13907219,12850756,2010-08-05,DIV
13907225,61654592,2012-06-01,PRO
13907229,60953661,2007-08-02,PRO
13907229,12184966,2008-08-01,CON
13907234,61653500,2012-05-31,PRO
13907235,61656089,2012-06-06,PRO
13907238,13052380,2011-03-21,CON
13907239,61655707,2012-06-05,PRO
13907241,61654477,2012-06-01,PRO
13907242,61659221,2012-06-13,PRO
13907242,61724097,2012-11-08,PRO
