application_number,parent_application_number,parent_filing_date,continuation_type
PCT/US13/49876,13586634,2012-08-15,CON
PCT/US13/49877,61671890,2012-07-16,PRO
PCT/US13/49877,13606245,2012-09-07,CON
PCT/US13/49879,61670520,2012-07-11,PRO
PCT/US13/49879,13938333,2013-07-10,CON
PCT/US13/49880,61669949,2012-07-10,PRO
PCT/US13/49882,13548524,2012-07-13,CON
PCT/US13/49885,61670345,2012-07-11,PRO
PCT/US13/49887,61670472,2012-07-11,PRO
PCT/US13/49887,13631763,2012-09-28,CON
PCT/US13/49888,61669942,2012-07-10,PRO
PCT/US13/49888,61787248,2013-03-15,PRO
PCT/US13/49889,61670009,2012-07-10,PRO
PCT/US13/49889,13937869,2013-07-09,CON
PCT/US13/49890,61670472,2012-07-11,PRO
PCT/US13/49890,13631761,2012-09-28,CON
PCT/US13/49891,13545542,2012-07-10,CON
PCT/US13/49893,13545266,2012-07-10,CON
PCT/US13/49894,61670268,2012-07-11,PRO
PCT/US13/49895,61669974,2012-07-10,PRO
PCT/US13/49896,61716904,2012-10-22,PRO
PCT/US13/49896,13827968,2013-03-14,CON
PCT/US13/49897,61670253,2012-07-11,PRO
PCT/US13/49898,61669927,2012-07-10,PRO
PCT/US13/49900,13546827,2012-07-11,CON
PCT/US13/49901,13546302,2012-07-11,CON
PCT/US13/49902,13555730,2012-07-23,CON
PCT/US13/49903,13561388,2012-07-30,CON
PCT/US13/49904,61671362,2012-07-13,PRO
PCT/US13/49905,61669850,2012-07-10,PRO
PCT/US13/49906,13547807,2012-07-12,CON
PCT/US13/49908,13545087,2012-07-10,CON
PCT/US13/49909,13545681,2012-07-10,CON
PCT/US13/49910,61670013,2012-07-10,PRO
PCT/US13/49911,61670200,2012-07-11,PRO
PCT/US13/49912,13545681,2012-07-10,CON
PCT/US13/49912,13549025,2012-07-13,CON
PCT/US13/49913,13548979,2012-07-13,CON
PCT/US13/49914,61669805,2012-07-10,PRO
PCT/US13/49915,61671380,2012-07-13,PRO
PCT/US13/49916,61669862,2012-07-10,PRO
PCT/US13/49918,13601722,2012-08-31,CON
PCT/US13/49919,13559377,2012-07-26,CON
PCT/US13/49920,61674722,2012-07-23,PRO
PCT/US13/49923,61669996,2012-07-10,PRO
PCT/US13/49924,61670958,2012-07-12,PRO
PCT/US13/49925,13547164,2012-07-12,CON
PCT/US13/49927,61670041,2012-07-10,PRO
PCT/US13/49927,13781542,2013-02-28,CON
PCT/US13/49928,61670412,2012-07-11,PRO
PCT/US13/49928,61707274,2012-09-28,PRO
PCT/US13/49929,61687088,2012-04-17,PRO
PCT/US13/49929,61669887,2012-07-10,PRO
PCT/US13/49929,61728960,2012-11-21,PRO
PCT/US13/49929,13864988,2013-04-17,CON
PCT/US13/49929,61825432,2013-05-20,PRO
PCT/US13/49931,61677986,2012-07-31,PRO
PCT/US13/49931,13612582,2012-09-12,CON
PCT/US13/49932,13601592,2012-08-31,CON
PCT/US13/49934,61677986,2012-07-31,PRO
PCT/US13/49934,13612582,2012-09-12,CON
PCT/US13/49934,13706066,2012-12-05,CON
PCT/US13/49935,61671498,2012-07-13,PRO
PCT/US13/49935,13791585,2013-03-08,CON
PCT/US13/49936,13546511,2012-07-11,CON
PCT/US13/49937,61669989,2012-07-10,PRO
PCT/US13/49938,61670225,2012-07-11,PRO
PCT/US13/49938,13936859,2013-07-08,CON
PCT/US13/49939,13546926,2012-07-11,CON
PCT/US13/49940,13549048,2012-07-13,CON
PCT/US13/49943,61670473,2012-07-11,PRO
PCT/US13/49944,61669829,2012-07-10,PRO
PCT/US13/49944,13938565,2013-07-10,CON
PCT/US13/49945,61741163,2012-07-13,PRO
PCT/US13/49945,13684658,2012-11-26,CON
PCT/US13/49946,61669945,2012-07-10,PRO
PCT/US13/49947,13546910,2012-07-11,CON
PCT/US13/49948,61671498,2012-07-13,PRO
PCT/US13/49948,13791365,2013-03-08,CON
PCT/US13/49949,61671627,2012-07-13,PRO
PCT/US13/49949,13801720,2013-03-13,CON
PCT/US13/49950,61741163,2012-07-13,PRO
PCT/US13/49950,13676693,2012-11-14,CON
PCT/US13/49953,61670731,2012-07-12,PRO
PCT/US13/49953,61837442,2013-06-20,PRO
PCT/US13/49954,13556327,2012-07-24,CON
PCT/US13/49955,61672601,2012-07-17,PRO
PCT/US13/49955,13938855,2013-07-10,CON
PCT/US13/49956,61707996,2012-09-30,PRO
PCT/US13/49956,13767847,2013-02-14,CON
PCT/US13/49957,13546777,2012-07-11,CON
PCT/US13/49958,61670001,2012-07-10,PRO
PCT/US13/49958,61720886,2012-10-31,PRO
PCT/US13/49958,13938071,2013-07-09,CON
PCT/US13/49959,61670547,2012-07-11,PRO
PCT/US13/49959,13622300,2012-09-18,CON
PCT/US13/49960,13546631,2012-07-11,CON
PCT/US13/49961,61670570,2012-07-11,PRO
PCT/US13/49962,13545781,2012-07-10,CON
PCT/US13/49963,13559700,2012-07-27,CON
PCT/US13/49964,13547174,2012-07-12,CON
PCT/US13/49965,61670061,2012-07-10,PRO
PCT/US13/49965,61789032,2013-03-15,PRO
PCT/US13/49967,13563040,2012-07-31,CON
PCT/US13/49968,61670258,2012-07-11,PRO
PCT/US13/49968,13803962,2013-03-14,CON
PCT/US13/49969,61674735,2012-07-23,PRO
PCT/US13/49969,61709051,2012-10-02,PRO
PCT/US13/49970,61669965,2012-07-10,PRO
PCT/US13/49971,61724010,2012-11-08,PRO
PCT/US13/49972,61670485,2012-07-11,PRO
PCT/US13/49974,13546475,2012-07-11,CON
PCT/US13/49975,13551553,2012-07-17,CON
PCT/US13/49977,61671594,2012-07-13,PRO
PCT/US13/49978,61670249,2012-07-11,PRO
PCT/US13/49979,13833792,2013-03-15,CON
PCT/US13/49980,61670189,2012-07-11,PRO
PCT/US13/49982,13549247,2012-07-13,CON
PCT/US13/49983,61670571,2012-07-11,PRO
PCT/US13/49984,61669763,2012-07-10,PRO
PCT/US13/49984,13841970,2013-03-15,CON
PCT/US13/49985,61670098,2012-07-10,PRO
PCT/US13/49985,61681747,2012-08-10,PRO
PCT/US13/49985,PCT/US13/31668,2013-03-14,CON
PCT/US13/49986,13546992,2012-07-11,CON
PCT/US13/49987,61670263,2012-07-11,PRO
PCT/US13/49988,61669734,2012-07-10,PRO
PCT/US13/49988,13939147,2013-07-10,CON
PCT/US13/49990,13546453,2012-07-11,CON
PCT/US13/49991,61670074,2012-07-10,PRO
PCT/US13/49991,13939152,2013-07-10,CON
PCT/US13/49992,61669679,2012-07-10,PRO
PCT/US13/49992,61670078,2012-07-10,PRO
PCT/US13/49992,61670607,2012-07-12,PRO
PCT/US13/49994,13547177,2012-07-12,CON
PCT/US13/49995,61670498,2012-07-11,PRO
PCT/US13/49995,61806327,2013-03-28,PRO
PCT/US13/49995,13938294,2013-07-10,CON
PCT/US13/49997,61672386,2012-07-17,PRO
PCT/US13/49998,13546089,2012-07-11,CON
PCT/US13/50000,61672398,2012-07-17,PRO
PCT/US13/50001,61670758,2012-07-12,PRO
PCT/US13/50002,13547305,2012-07-12,CON
PCT/US13/50003,13554430,2012-07-20,CON
PCT/US13/50004,61670288,2012-07-11,PRO
PCT/US13/50004,13803057,2013-03-14,CON
PCT/US13/50005,61670751,2012-07-12,PRO
PCT/US13/50005,61790463,2013-03-15,PRO
PCT/US13/50006,61670216,2012-07-11,PRO
PCT/US13/50007,13558887,2012-07-26,CON
PCT/US13/50007,13558896,2012-07-26,CON
PCT/US13/50008,61670482,2012-07-11,PRO
PCT/US13/50009,13549646,2012-07-16,CON
PCT/US13/50011,13549652,2012-07-16,CON
PCT/US13/50012,13553212,2012-07-19,CON
PCT/US13/50013,13554460,2012-07-20,CON
PCT/US13/50014,61670555,2012-07-11,PRO
PCT/US13/50015,61670763,2012-07-12,PRO
