application_number,parent_application_number,parent_filing_date,continuation_type
09493635,60076957,1998-03-05,PRO
09493635,60076959,1998-03-05,PRO
09493635,60076978,1998-03-05,PRO
09493635,60078363,1998-03-18,PRO
09493635,60083252,1998-04-27,PRO
09493635,60085096,1998-05-12,PRO
09493635,09141105,1998-08-27,DIV
09493635,60093689,1998-07-22,PRO
09493638,09148182,1998-09-04,DIV
09493639,08670764,1996-06-24,CON
09493639,09286693,1999-04-06,CON
09493642,60117883,1999-01-28,PRO
09493644,08995462,1997-12-20,DIV
09493645,60117900,1999-01-29,PRO
09493647,60112385,1998-12-14,PRO
09493647,09464464,1999-12-14,CIP
09493656,60093484,1998-07-20,PRO
09493656,60121047,1999-02-22,PRO
09493656,09300747,1999-04-26,CIP
09493656,60131334,1999-04-26,PRO
09493656,09370841,1999-08-09,CIP
09493656,09389993,1999-09-03,CIP
09493656,09414330,1999-10-06,CIP
09493656,09427835,1999-10-26,CIP
09493676,09102273,1998-06-22,CON
09493679,09108237,1998-07-01,CON
09493683,60117978,1999-01-29,PRO
09493686,08696880,1996-10-18,CIP
09493686,PCT/CA95/00082,1995-02-20,NST
09493688,08990427,1997-12-15,DIV
09493689,08990427,1997-12-15,DIV
09493690,08990427,1997-12-15,DIV
09493691,08845845,1997-04-28,CON
09493692,60117872,1999-01-29,PRO
09493697,09258502,1999-02-26,CIP
09493698,09144675,1998-08-31,CON
09493700,08753251,1996-11-21,CON
09493701,09431760,1999-11-01,CIP
09493702,60117688,1999-01-29,PRO
09493702,60118214,1999-02-01,PRO
09493704,08737239,1997-07-21,CIP
09493704,PCT/DK95/00209,1995-05-26,NST
09493707,08809728,1997-04-09,DIV
09493707,PCT/IB95/00401,1995-05-26,NST
09493711,60118663,1999-01-29,PRO
09493713,09277267,1999-03-26,DIV
09493715,08620689,1996-03-21,CON
09493718,08965722,1997-11-07,CON
09493718,09370053,1999-08-06,CIP
09493718,60148495,1999-08-12,PRO
09493723,60117930,1999-01-29,PRO
09493725,09060729,1998-04-15,CON
09493726,60117783,1999-01-29,PRO
09493727,09095377,1998-06-10,CIP
09493727,09296693,1999-04-21,CIP
09493734,60069313,1997-12-05,PRO
09493734,60077998,1998-03-13,PRO
09493734,09058337,1998-04-10,CIP
09493734,60089606,1998-06-17,PRO
09493734,09183450,1998-10-30,CIP
09493734,60103313,1998-10-06,PRO
09493735,60117766,1999-01-29,PRO
09493737,60117767,1999-01-29,PRO
09493741,60118377,1999-01-29,PRO
09493750,09401119,1999-09-21,CIP
09493750,60157552,1999-10-04,PRO
09493779,60067679,1997-12-05,PRO
09493779,60077875,1998-03-13,PRO
09493779,09058580,1998-04-10,CIP
09493779,60089675,1998-06-17,PRO
09493779,09183123,1998-10-30,CON
09493779,60103313,1998-10-06,PRO
09493781,08270856,1994-07-05,DIV
09493781,08549610,1995-10-27,DIV
09493781,08960951,1997-10-30,DIV
09493783,09347238,1999-07-02,CON
09493784,08836134,1997-06-20,CON
09493785,08958597,1997-10-29,DIV
09493790,60124829,1999-03-17,PRO
09493795,60118381,1999-01-29,PRO
09493797,PCT/GB98/02311,1998-07-31,CON
09493800,07678863,1991-04-01,CON
09493800,07994182,1992-12-21,CIP
09493800,08284910,1994-08-02,CON
09493800,08720927,1996-10-04,CON
09493800,09013444,1998-01-26,CON
09493818,60119899,1999-02-12,PRO
09493822,08943396,1997-10-03,CIP
09493833,PCT/EP98/04498,1998-07-20,CON
09493834,09033874,1998-03-03,CON
09493834,PCT/EP98/04498,1998-07-20,CON
09493837,PCT/DE99/01673,1999-06-07,CON
09493838,09033874,1998-03-03,CON
09493840,60117765,1999-01-29,PRO
09493847,60130738,1999-03-19,PRO
09493850,60117615,1999-01-28,PRO
09493851,60118361,1999-02-03,PRO
09493855,09108110,1998-06-30,CON
09493856,09427143,1999-10-25,CIP
09493858,09427143,1999-10-25,CIP
09493864,08954504,1997-10-20,DIV
09493866,60078148,1998-03-16,PRO
09493866,09267849,1999-03-12,DIV
