application_number,parent_application_number,parent_filing_date,continuation_type
14724915,PCT/US09/03750,2009-06-24,NST
14724915,13380269,2012-02-27,CON
14724916,13290879,2011-11-07,CIP
14724917,62004397,2014-05-29,PRO
14724921,62005385,2014-05-30,PRO
14724927,13836159,2013-03-15,CON
14724929,10591712,2006-09-06,CON
14724929,12965641,2010-12-10,CON
14724929,13158014,2011-06-10,CON
14724929,14283525,2014-05-21,CON
14724929,PCT/JP2005/003329,2005-02-28,NST
14724930,62004627,2014-05-29,PRO
14724931,62013063,2014-06-17,PRO
14724934,61810092,2013-05-23,PRO
14724934,13912600,2013-06-07,CIP
14724934,14297766,2014-06-06,CON
14724935,14005453,2013-09-16,CON
14724935,PCT/JP2012/056049,2012-03-02,NST
14724936,62005123,2014-05-30,PRO
14724937,61719704,2012-10-29,PRO
14724937,13713052,2012-12-13,CON
14724937,14178703,2014-02-12,DIV
14724939,11633709,2006-12-05,DIV
14724939,13839663,2013-03-15,CON
14724940,13806383,2013-04-23,CON
14724940,PCT/EP2011/058943,2011-05-31,NST
14724941,62004679,2014-05-29,PRO
14724942,62005729,2014-05-30,PRO
14724943,13688546,2012-11-29,DIV
14724948,PCT/JP2013/081952,2013-11-27,CON
14724953,PCT/CN2012/085580,2012-11-29,CON
14724954,13485527,2012-05-31,DIV
14724954,14189584,2014-02-25,CON
14724955,61484816,2011-05-11,PRO
14724955,13468589,2012-05-10,CON
14724956,62006430,2014-06-02,PRO
14724963,62008600,2014-06-06,PRO
14724966,61518912,2011-05-13,PRO
14724966,13385091,2012-02-01,CIP
14724966,13385797,2012-03-07,CIP
14724968,62006715,2014-06-02,PRO
14724970,62004373,2014-05-29,PRO
14724971,62030700,2014-07-30,PRO
14724971,62085568,2014-11-30,PRO
14724971,62096908,2014-12-26,PRO
14724971,62119412,2015-02-23,PRO
14724971,62126920,2015-03-02,PRO
14724974,62005619,2014-05-30,PRO
14724976,62016715,2014-06-25,PRO
14724976,62030171,2014-07-29,PRO
14724976,62041965,2014-08-26,PRO
14724976,62074142,2014-11-03,PRO
14724980,13390946,2012-02-17,CON
14724980,PCT/KR2011/000374,2011-01-19,NST
14724982,12233817,2008-09-19,CON
14724982,13966686,2013-08-14,CON
14724987,61405766,2010-10-22,PRO
14724987,13277590,2011-10-20,CON
14724987,14445248,2014-07-29,CON
14724995,14193491,2014-02-28,CON
14725001,62007681,2014-06-04,PRO
14725005,62005210,2014-05-30,PRO
14725010,13731284,2012-12-31,CON
14725012,13915134,2013-06-11,CON
14725018,62010019,2014-06-10,PRO
14725022,PCT/JP2014/050391,2014-01-14,CON
14725023,61382147,2010-09-13,PRO
14725023,13206592,2011-08-10,DIV
14725027,14346398,2014-03-21,CON
14725027,PCT/IB2012/055025,2012-09-21,NST
14725029,60950675,2007-07-19,PRO
14725029,PCT/US08/66875,2008-06-13,NST
14725029,12600284,2010-03-17,CON
14725031,62005524,2014-05-30,PRO
14725033,13530279,2012-06-22,CON
14725035,61657131,2012-06-08,PRO
14725035,13909235,2013-06-04,CON
14725037,61533429,2011-09-12,PRO
14725037,13611420,2012-09-12,CON
14725038,62004272,2014-05-29,PRO
14725039,13032775,2011-02-23,CON
14725039,13740794,2013-01-14,CON
14725040,61049637,2008-05-01,PRO
14725040,12194118,2008-08-19,CON
14725040,13277445,2011-10-20,CON
14725040,13910364,2013-06-05,CON
14725040,14176608,2014-02-10,CON
14725041,PCT/CN2013/087780,2013-11-25,CON
14725044,13676226,2012-11-14,CON
14725044,14601857,2015-01-21,CON
14725046,62004631,2014-05-29,PRO
14725052,62007647,2014-06-04,PRO
14725054,13847529,2013-03-20,CON
14725055,62004434,2014-05-29,PRO
14725056,13752478,2013-01-29,CON
14725058,14108309,2013-12-16,DIV
14725063,PCT/EP2012/074146,2012-11-30,CON
14725064,13404895,2012-02-24,DIV
14725065,11105666,2005-04-13,CON
14725066,PCT/CN2013/074709,2013-04-25,CON
14725070,09941185,2001-08-28,CIP
14725070,09976396,2001-10-11,CIP
14725070,10191751,2002-07-08,CON
14725070,10681526,2003-10-08,CON
14725070,10888783,2004-07-09,CON
14725070,11684103,2007-03-09,CON
14725070,12795935,2010-06-08,CON
14725070,13221033,2011-08-30,CON
14725070,13407448,2012-02-28,CON
14725070,13407968,2012-02-29,CON
14725070,13859509,2013-04-09,CON
14725070,14451562,2014-08-05,CON
14725073,12160481,2008-07-10,DIV
14725073,PCT/JP2007/050232,2007-01-11,NST
14725075,62008167,2014-06-05,PRO
14725076,12811336,2010-06-30,DIV
14725076,PCT/EP2009/050684,2009-01-22,NST
14725077,62004688,2014-05-29,PRO
14725079,61526217,2011-08-22,PRO
14725079,61558207,2011-11-10,PRO
14725079,13592015,2012-08-22,CON
14725080,10457091,2003-06-09,DIV
14725088,12347123,2008-12-31,DIV
14725088,13562805,2012-07-31,CON
14725091,PCT/CN2012/085584,2012-11-29,CON
14725092,10847904,2004-05-18,CON
14725092,12728982,2010-03-22,CON
14725096,12421871,2009-04-10,CIP
14725096,13043215,2011-03-08,CON
14725096,14314802,2014-06-25,CON
14725096,PCT/US2007/021744,2007-10-10,CON
14725097,14542837,2014-11-17,CON
14725098,13131370,2011-05-26,CON
14725098,PCT/US2009/067618,2011-05-26,NST
14725099,61326375,2010-04-21,PRO
14725099,61332919,2010-05-10,PRO
14725099,12982966,2010-12-31,CIP
14725099,13832311,2013-03-15,CIP
14725099,13843537,2013-03-15,CIP
14725099,61833134,2013-06-10,PRO
14725099,62009701,2014-06-09,PRO
14725099,14300229,2014-06-09,CIP
14725101,62004969,2014-05-30,PRO
14725103,62004792,2014-05-29,PRO
14725110,60557492,2004-03-30,PRO
14725110,60601534,2004-08-13,PRO
14725110,60620072,2004-10-18,PRO
14725110,60648625,2005-01-31,PRO
14725110,60651778,2005-02-10,PRO
14725110,11093626,2005-03-30,CON
14725110,11391897,2006-03-29,CON
14725110,11653529,2007-01-16,CON
14725110,12380800,2009-03-04,CON
14725110,12893681,2010-09-29,CON
14725110,13366755,2012-02-06,CON
14725111,62006583,2014-06-02,PRO
