application_number,parent_application_number,parent_filing_date,continuation_type
10460978,PCT/GB00/04049,2000-10-20,NST
10460982,60423343,2002-10-31,PRO
10460985,60406426,2002-08-27,PRO
10460986,60406526,2002-08-27,PRO
10460989,60389112,2002-06-13,PRO
10460990,10173200,2002-06-14,CIP
10460991,07413050,1989-09-27,CIP
10460991,07413400,1989-09-27,CIP
10460991,07534831,1990-06-07,DIV
10460991,07651322,1991-02-06,DIV
10460991,08157830,1993-11-24,CON
10460991,08469795,1995-06-06,CON
10460991,08675572,1996-07-03,CON
10460991,08921481,1997-09-02,CON
10460991,09160916,1998-09-25,CON
10460991,09497250,2000-02-03,CON
10460991,09665231,2000-09-18,CON
10460991,09954616,2001-09-17,CON
10461000,07723617,1991-06-27,CIP
10461000,08008898,1993-01-22,CIP
10461000,08228208,1994-04-15,DIV
10461000,09454651,1999-12-06,DIV
10461002,60389165,2002-06-17,PRO
10461005,60134692,1999-05-18,PRO
10461005,09368706,1999-08-05,CIP
10461005,09908396,2001-07-18,CIP
10461006,10007204,2001-11-08,CIP
10461007,60423343,2002-10-31,PRO
10461014,09564730,2000-05-04,CON
10461016,08973591,1998-03-13,CIP
10461017,PCT/IB03/01243,2003-03-03,CIP
10461021,60388490,2002-06-13,PRO
10461023,60414277,2002-09-27,PRO
10461024,60388703,2002-06-14,PRO
10461025,60400426,2002-08-01,PRO
10461030,60142631,1999-07-06,PRO
10461030,60148981,1999-08-13,PRO
10461030,09818443,2001-03-27,CON
10461030,PCT/US00/18332,2000-07-03,CIP
10461032,10146261,2002-05-13,CIP
10461033,60396761,2002-07-18,PRO
10461033,60399060,2002-07-27,PRO
10461034,09737641,2000-12-14,CIP
10461034,09939179,2001-08-24,CON
10461035,10007204,2001-11-08,CIP
10461036,60237954,2000-10-03,PRO
10461036,09963142,2001-09-24,DIV
10461037,09981949,2001-10-17,CON
10461039,60388914,2002-06-14,PRO
10461040,09275464,1999-03-23,DIV
10461043,60388935,2002-06-13,PRO
10461043,60429288,2002-11-25,PRO
10461043,60445890,2003-02-06,PRO
10461043,60462502,2003-04-10,PRO
10461047,10170522,2002-06-13,CIP
10461049,09923014,2001-08-03,CIP
10461051,09390545,1999-10-29,CIP
10461051,09849901,2001-05-03,DIV
10461051,PCT/DE98/00676,1998-03-04,NST
10461052,60399877,2002-07-30,PRO
10461055,09979734,2001-11-26,DIV
10461056,09918117,2001-07-30,DIV
10461060,60082999,1998-04-24,PRO
10461060,60085149,1998-05-12,PRO
10461060,60100263,1998-09-14,PRO
10461060,09380913,1999-09-09,CON
10461060,PCT/US99/08615,1999-04-20,NST
10461064,60390485,2002-06-21,PRO
10461065,09722927,2000-11-27,DIV
10461069,60096852,1998-08-18,PRO
10461069,09375975,1999-08-17,CON
10461079,09362255,1999-07-28,CIP
10461079,60208878,2000-06-01,PRO
10461079,09625657,2000-07-26,CON
10461082,09881896,2001-06-15,CIP
10461082,10077313,2002-02-15,CIP
10461083,10170925,2002-06-12,CIP
10461083,60395677,2002-07-12,PRO
10461084,60388462,2002-06-13,PRO
10461085,09375382,1999-08-17,CON
10461085,09975177,2001-10-11,DIV
10461093,60135881,1999-05-26,PRO
10461093,09578298,2000-05-25,CON
10461094,09722927,2000-11-27,DIV
10461100,60388217,2002-06-13,PRO
10461100,60388214,2002-06-13,PRO
10461100,60388586,2002-06-13,PRO
10461100,60388588,2002-06-13,PRO
10461100,60388337,2002-06-13,PRO
10461100,60388698,2002-06-14,PRO
10461100,60389023,2002-06-14,PRO
10461100,60389048,2002-06-14,PRO
10461100,60388824,2002-06-14,PRO
10461100,60388838,2002-06-14,PRO
10461101,29172037,2002-12-04,CIP
10461106,08504293,1995-07-19,CON
10461106,09095668,1998-06-10,CON
10461106,09827392,2001-04-04,DIV
10461115,60395066,2002-07-11,PRO
10461123,09524939,2000-03-14,CIP
10461123,09849900,2001-05-04,CIP
10461123,PCT/US01/08072,2001-03-14,CIP
10461124,60388532,2002-06-13,PRO
10461124,60419889,2002-10-21,PRO
10461126,60388544,2002-06-12,PRO
10461127,60388600,2002-06-12,PRO
10461131,60388220,2002-06-12,PRO
10461131,60392758,2002-07-01,PRO
10461131,10454010,2003-06-03,CON
10461132,60388370,2002-06-12,PRO
10461132,60476007,2003-06-04,PRO
10461135,60388809,2002-06-13,PRO
10461140,08595256,1996-02-01,CIP
10461140,09530662,2000-05-02,CIP
10461140,PCT/US97/00990,1997-01-23,NST
10461141,60388220,2002-06-12,PRO
10461141,60392758,2002-07-01,PRO
10461143,60388599,2002-06-12,PRO
10461143,60399765,2002-07-30,PRO
10461144,60389249,2002-06-17,PRO
10461146,10461145,2003-06-12,CIP
10461148,60204518,2000-05-16,PRO
10461148,09848832,2001-05-04,CIP
10461148,60314023,2001-08-21,PRO
10461148,10225108,2002-08-21,CIP
10461149,60388506,2002-06-13,PRO
10461149,60388581,2002-06-13,PRO
10461154,60388329,2002-06-12,PRO
10461154,60390866,2002-06-20,PRO
10461157,09950366,2001-09-10,CON
10461164,60388700,2002-06-13,PRO
10461165,60388933,2002-06-17,PRO
10461170,60389699,2002-06-14,PRO
10461171,60389700,2002-06-14,PRO
10461173,09852857,2001-05-09,CON
10461174,10225971,2002-08-22,CIP
10461176,09191815,1998-11-13,CON
10461176,09767623,2001-01-24,CON
